"uri","variable_uri","target_uri","value"
"http://opensilex.test/id/data/1601638633.8b6a54107d5fc88244379ab7c384ebcd","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g02",85.5578650951386
"http://opensilex.test/id/data/1601891533.4933c17ba5460723e9379973dd426584","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d07",82.1894452095032
"http://opensilex.test/id/data/1600852650.078e21893f764a336cefc070f811a99a","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a09",47.1384906888008
"http://opensilex.test/id/data/1600429391.2639e76db4f8ebdeb26b9017232f5549","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b02",16.8615488886833
"http://opensilex.test/id/data/1599735075.cea39d773d4866ab76bd68c8df15f088","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d06",2.84535986334086
"http://opensilex.test/id/data/1600247844.078e21893f764a336cefc070f811a99a","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a09",28.4615560621023
"http://opensilex.test/id/data/1601459736.e112e585855955377fbe5bff6c348bb5","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f08",62.3578731328249
"http://opensilex.test/id/data/1600688004.dca9d9db4858c889e02cf65e9576873a","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a01",35.6615605145693
"http://opensilex.test/id/data/1599740120.ab2f8d747c7346f506e4edb4c8fc7b30","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f01",8.37113119214774
"http://opensilex.test/id/data/1600422946.1d7b31eb92863b6286f431dfe98e43c5","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d08",20.0615508675575
"http://opensilex.test/id/data/1601894006.2073e2dca83f4db00f7a356418015f66","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f06",80.5894457638264
"http://opensilex.test/id/data/1600422396.84b8a673286292cdfc398aff504388df","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h07",28.1230943143368
"http://opensilex.test/id/data/1601031880.566f3c07c41a52462a20fb4183d22601","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h04",60.2769603520631
